antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca', 'Carrera que estudias_icc'})",frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan'}),0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca'}),"frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan', 'Carrera que estudias_icc'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca', 'Carrera que estudias_icc'})",frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan'}),0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'¿Con qué frecuencia usas redes sociales para informarte sobre eventos universitarios?_nunca'}),"frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan', 'Carrera que estudias_icc'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan', 'Carrera que estudias_icc'})",frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan'}),0.22727272727272727,0.3181818181818182,0.22727272727272727,1.0,3.142857142857143,1.0,0.1549586776859504,inf,0.8823529411764705,0.7142857142857144,1.0,0.8571428571428572
"frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan', 'Carrera que estudias_icc'})",frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan'}),0.22727272727272727,0.3181818181818182,0.22727272727272727,1.0,3.142857142857143,1.0,0.1549586776859504,inf,0.8823529411764705,0.7142857142857144,1.0,0.8571428571428572
frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan'}),"frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan', 'Carrera que estudias_icc'})",0.3181818181818182,0.22727272727272727,0.22727272727272727,0.7142857142857143,3.1428571428571432,1.0,0.1549586776859504,2.7045454545454546,0.9999999999999998,0.7142857142857144,0.6302521008403361,0.8571428571428572
frozenset({'¿Qué te motivaría a unirte o participar más activamente en Fox Coding?_nan'}),"frozenset({'¿Qué tipo de eventos o actividades te gustaría que el club organizara?_nan', 'Carrera que estudias_icc'})",0.3181818181818182,0.22727272727272727,0.22727272727272727,0.7142857142857143,3.1428571428571432,1.0,0.1549586776859504,2.7045454545454546,0.9999999999999998,0.7142857142857144,0.6302521008403361,0.8571428571428572
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Tienes experiencia previa en programación?_si'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', '¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'})",0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})",frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', '¿Cómo te describirías en general?_depende del grupo o la situación'})",0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})",frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', '¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'})",0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})","frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', 'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'¿Tienes experiencia previa en programación?_si', 'Carrera que estudias_ice'})",frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Tienes experiencia previa en programación?_si', '¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",frozenset({'Carrera que estudias_ice'}),0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0,11.0,1.0,0.08264462809917356,inf,1.0,1.0,1.0,1.0
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0,11.0,1.0,0.08264462809917356,inf,1.0,1.0,1.0,1.0
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor', 'Carrera que estudias_ice'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0,5.5,1.0,0.0743801652892562,inf,0.9,0.5000000000000001,1.0,0.75
"frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación', 'Carrera que estudias_ice'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'Carrera que estudias_ice', '¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.13636363636363635,0.09090909090909091,1.0,7.333333333333334,1.0,0.07851239669421488,inf,0.95,0.6666666666666667,1.0,0.8333333333333334
"frozenset({'Carrera que estudias_ice', 'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})","frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0,5.5,1.0,0.0743801652892562,inf,0.9,0.5000000000000001,1.0,0.75
"frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3', 'Carrera que estudias_ice'})","frozenset({'¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'Carrera que estudias_ice', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3', '¿Que temas te resultas más interesantes?_programación, innovación y tecnología'})",0.09090909090909091,0.13636363636363635,0.09090909090909091,1.0,7.333333333333334,1.0,0.07851239669421488,inf,0.95,0.6666666666666667,1.0,0.8333333333333334
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",0.09090909090909091,0.13636363636363635,0.09090909090909091,1.0,7.333333333333334,1.0,0.07851239669421488,inf,0.95,0.6666666666666667,1.0,0.8333333333333334
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor', 'Carrera que estudias_ice'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'})",0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0,5.5,1.0,0.0743801652892562,inf,0.9,0.5000000000000001,1.0,0.75
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})",frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación', 'Carrera que estudias_ice'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Cómo te describirías en general?_depende del grupo o la situación'})",0.09090909090909091,0.18181818181818182,0.09090909090909091,1.0,5.5,1.0,0.0743801652892562,inf,0.9,0.5000000000000001,1.0,0.75
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})",frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'Carrera que estudias_ice', '¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})","frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
"frozenset({'Carrera que estudias_ice', 'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', 'Carrera que estudias_ice'})",frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
"frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3', 'Carrera que estudias_ice'})","frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no'})",0.09090909090909091,0.3181818181818182,0.09090909090909091,1.0,3.142857142857143,1.0,0.06198347107438017,inf,0.75,0.28571428571428575,1.0,0.6428571428571429
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Has participado previamente en algún evento de Fox Coding (taller, hackathon, etc)?_no', '¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'})",0.09090909090909091,0.13636363636363635,0.09090909090909091,1.0,7.333333333333334,1.0,0.07851239669421488,inf,0.95,0.6666666666666667,1.0,0.8333333333333334
"frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor', 'Carrera que estudias_ice'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",0.09090909090909091,0.36363636363636365,0.09090909090909091,1.0,2.75,1.0,0.05785123966942149,inf,0.7,0.25,1.0,0.625
"frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación', 'Carrera que estudias_ice'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",0.09090909090909091,0.5,0.09090909090909091,1.0,2.0,1.0,0.045454545454545456,inf,0.55,0.18181818181818182,1.0,0.5909090909090909
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",frozenset({'¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
"frozenset({'Carrera que estudias_ice', '¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3', '¿Te sientes cómodo(a) participando en actividades grupales o de colaboración?_4'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'Carrera que estudias_ice', 'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})","frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club'})",0.09090909090909091,0.6818181818181818,0.09090909090909091,1.0,1.4666666666666668,1.0,0.02892561983471075,inf,0.3500000000000001,0.13333333333333336,1.0,0.5666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'Si alguna vez te inscribiste a un club, fue principalmente porque:_me interesaba la temática del club', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",0.09090909090909091,0.36363636363636365,0.09090909090909091,1.0,2.75,1.0,0.05785123966942149,inf,0.7,0.25,1.0,0.625
"frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3', 'Carrera que estudias_ice'})",frozenset({'¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'}),0.09090909090909091,0.5909090909090909,0.09090909090909091,1.0,1.6923076923076923,1.0,0.0371900826446281,inf,0.45,0.15384615384615385,1.0,0.5769230769230769
"frozenset({'Carrera que estudias_ice', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3'}),0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,3.666666666666667,1.0,0.06611570247933884,inf,0.8,0.33333333333333337,1.0,0.6666666666666667
frozenset({'Carrera que estudias_ice'}),"frozenset({'¿Qué tan importante es para ti el sentido de comunidad dentro de un club?_3', '¿Que tan confiado(a) te sientes en tus habilidades de programación?_3'})",0.09090909090909091,0.22727272727272727,0.09090909090909091,1.0,4.4,1.0,0.07024793388429752,inf,0.85,0.4,1.0,0.7
"frozenset({'¿Cómo te describirías en general?_depende del grupo o la situación', 'Carrera que estudias_ice'})",frozenset({'¿Cómo percibes el ambiente de los clubes estudiantiles en CETYS?_muy acogedor'}),0.09090909090909091,0.5454545454545454,0.09090909090909091,1.0,1.8333333333333335,1.0,0.041322314049586785,inf,0.5000000000000001,0.16666666666666669,1.0,0.5833333333333334
